std_acc,std_jerk,std_power,consumption,kms,consumption_per_km,std_current,highway,slope,nominal_speed,max_current,max_jerk,max_acc,max_power,min_power,max_speed,mean_speed,std_speed,iqr_power,mean_soc,mean_temp,travel_time,idle_time,traffic_factor,user_id,vehicle_id,speed_ind,end_time,total_mass,traffic_lights,slope_cat
0.472134449,0.584989098,6.134548252,-0.077333611,0.51011534,-0.151600246,16.62112267,residential,-2.436794,31.5,12,1.2,0.8,4.404,-13.1,49,34.25,12.7450971,10.45975,69,18.875,40,0,2.687307891,Santiago_Echavarria_FSV110,FSV110,0.642857143,8/12/2020 17:52,1624,0,"(-2.5, 0.0]"
0.17,0.303597478,2.847307621,-0.093646944,0.54343,-0.17232568,7.719698828,residential,-4.734297625,31.5,-1.75,0.54,0.35,-0.646,-9.765,44,30.125,7.389815627,2.7695,69.125,19,70,0,4.076556374,Santiago_Echavarria_FSV110,FSV110,0.715909091,8/12/2020 17:53,1624,0,"(-5.0, -2.5]"
0.257015842,0.381462828,5.174452502,-0.149138819,0.5417049,-0.275313772,13.77108773,residential,-6.420565714,31.5,-13.75,0.81,0.5,-5.074,-23.001,48,42.14285714,7.845445839,2.0305,70,19,36,0,5.371633175,Santiago_Echavarria_FSV110,FSV110,0.65625,8/12/2020 17:54,1624,0,"(-7.5, -5.0]"
0.239156682,0.337095437,7.950100726,-0.173453819,0.5207776,-0.333066974,21.28229838,residential,-7.498382857,31.5,-21,0.55,0.31,-7.77,-26.892,47,39.85714286,3.907084095,14.6815,70.14285714,19.71428571,40,0,10.20125032,Santiago_Echavarria_FSV110,FSV110,0.670212766,8/12/2020 17:55,1624,0,"(-7.5, -5.0]"
0.24305874,0.395618363,9.228840943,-0.109501875,0.5045207,-0.217041392,24.64342649,residential,-4.993427143,31.5,-1.25,0.55,0.35,-0.462,-30.428,50,41.57142857,4.403152859,8.4705,71,20.14285714,38,0,9.44128671,Santiago_Echavarria_FSV110,FSV110,0.63,8/12/2020 17:56,1624,0,"(-5.0, -2.5]"
0.506533316,0.762099115,9.092053341,-0.181170208,0.57387954,-0.315693792,24.3538498,secondary,-5.840518,38.3,1.25,1.36,0.83,0.463,-29.334,49,30.4,14.73906374,8.499,71,21,57,0,2.062546206,Santiago_Echavarria_FSV110,FSV110,0.781632653,8/12/2020 17:57,1624,0,"(-7.5, -5.0]"
0.213254662,0.339247533,3.934097334,-0.165649792,0.5003564,-0.331063601,10.53892203,secondary,-7.80751,38.3,-24.25,0.53,0.31,-8.985,-18.947,43,38.85714286,3.481730745,7.0615,71.85714286,21.42857143,40,0,11.16029518,Santiago_Echavarria_FSV110,FSV110,0.890697674,8/12/2020 17:58,1624,0,"(-10.0, -7.5]"
0.402751785,0.578275427,3.90947061,-0.102266597,0.5036134,-0.203065679,10.50835977,secondary,-6.807721,38.3,-4.5,1.01,0.46,-1.672,-17.391,41,25,9.241212042,3.591,72,22,63,0,2.705272846,Santiago_Echavarria_FSV110,FSV110,0.934146341,8/12/2020 17:59,1624,0,"(-7.5, -5.0]"
0.413127469,0.710506745,4.199342356,-0.173900208,0.5325161,-0.326563288,11.2902636,secondary,-7.773545,38.3,-4.5,1.02,0.56,-1.672,-15.696,38,22.41666667,7.675266915,5.4425,72.5,22.5,75,0,2.920636756,Santiago_Echavarria_FSV110,FSV110,1.007894737,8/12/2020 18:00,1624,0,"(-10.0, -7.5]"
0.583497547,1.051101274,6.336168771,-0.050930208,0.59406049,-0.085732361,17.04398571,tertiary,-1.114061471,33.3,20.75,1.59,1.22,7.709,-11.454,32,20.71428571,10.02445988,8.855,73,23,100,0,2.066374244,Santiago_Echavarria_FSV110,FSV110,1.040625,8/12/2020 18:02,1624,0,"(-2.5, 0.0]"
0.604733068,0.85948572,8.391103667,-0.010127153,0.52125796,-0.019428294,22.74309266,tertiary,-0.515194417,33.3,45.25,1.23,0.84,16.584,-10.453,43,21.58333333,12.81573469,11.3065,72,24,114,0,1.684127665,Santiago_Echavarria_FSV110,FSV110,0.774418605,8/12/2020 18:06,1624,0,"(-2.5, 0.0]"
0.939316773,1.610353845,19.25561398,0.099944167,0.55660112,0.179561562,53.02544201,secondary,1.5707718,30,136.25,2.31,1.12,49.254,-13.131,52,37.5,10.4427008,24.97075,72,24,39,0,3.591025034,Santiago_Echavarria_FSV110,FSV110,0.576923077,8/12/2020 18:08,1624,0,"(0.0, 2.5]"
0.331565981,0.632312225,15.72599592,0.084318889,0.5749238,0.146660982,43.04997096,secondary,2.755432,60,75.25,0.98,0.41,27.316,-15.262,58,50.4,6.280127387,23.123,71,24,27,0,8.025314917,Santiago_Echavarria_FSV110,FSV110,1.034482759,8/12/2020 18:09,1624,0,"(2.5, 5.0]"
0.312716592,0.513731447,3.985357352,-0.007008056,0.5153016,-0.01359991,10.82307206,secondary,0.492293667,38.3,4.75,0.76,0.2,1.75,-8.82,49,40.5,4.425306016,5.9825,71,24,17,0,9.151909462,Santiago_Echavarria_FSV110,FSV110,0.781632653,8/12/2020 18:10,1624,0,"(0.0, 2.5]"
0.414421283,0.546239671,11.21537193,-0.004821944,0.53655753,-0.008986817,30.36564671,secondary,-3.95391657,60,38.5,0.84,0.75,14.187,-25.101,44,34,8.865664104,13.20475,71,23.8,45,0,3.835020096,Santiago_Echavarria_FSV110,FSV110,1.363636364,8/12/2020 18:10,1624,2,"(-5.0, -2.5]"
0.656140229,1.056042139,7.48044858,0.011037431,0.5213626,0.021170354,20.23944169,secondary,-1.1550804,30,22.75,1.21,1.07,8.361,-12.15,48,40.8,9.620810777,10.241,71,24,24,0,4.240806825,Santiago_Echavarria_FSV110,FSV110,0.625,8/12/2020 18:11,1624,1,"(-2.5, 0.0]"
0.422706707,0.666358132,9.085393252,-0.105313125,0.536494129,-0.196298746,23.29259539,tertiary,-6.44424056,33.3,71.5,1.17,1.09,27.814,-19.061,35,13.24,12.7821125,10.32,95.68,24,150,0.233333333,1.035822521,Santiago_Echavarria_FSV110,FSV110,0.951428571,8/12/2020 19:06,1624,0,"(-7.5, -5.0]"
0.279408997,0.472605074,10.79157821,0.026018958,0.552342,0.047106608,27.82598991,secondary,-1.692885714,38.3,41,0.76,0.26,15.97,-12.837,57,47.57142857,7.979565739,18.5985,95,23.85714286,41,0,5.961656326,Santiago_Echavarria_FSV110,FSV110,0.671929825,8/12/2020 19:13,1624,1,"(-2.5, 0.0]"
0.663291952,0.515388203,9.377702619,0.088909931,0.567688264,0.156617524,24.33981872,secondary,0.718162846,38.3,60.5,1.08,1.08,23.262,-11.782,51,21,22.46364584,3.17,95,23.92307692,70,0.414285714,0.934843798,Santiago_Echavarria_FSV110,FSV110,0.750980392,8/12/2020 19:14,1624,2,"(0.0, 2.5]"
0.721684537,0.615819238,15.47447699,0.150401181,0.5281978,0.28474405,40.42715167,secondary,2.824519286,38.3,82.25,0.5,1.02,31.378,-7.806,54,44.42857143,10.93953698,28.383,94,23,35,0,4.061284449,Santiago_Echavarria_FSV110,FSV110,0.709259259,8/12/2020 19:20,1624,0,"(2.5, 5.0]"
0.226221131,0.221866382,5.352318623,-0.127355625,0.5299756,-0.240304695,13.7335356,tertiary,-9.146572,33.3,-15.75,0.16,0.63,-6.127,-24.441,35,29.7,3.348133809,6.55975,94,23,62,0,8.870613213,Santiago_Echavarria_FSV110,FSV110,0.951428571,8/12/2020 19:21,1624,0,"(-10.0, -7.5]"
0.562154146,0.924824308,7.223365925,0.067870903,0.57414816,0.118211478,18.81923432,tertiary,1.071223111,33.3,31.25,1.45,0.72,11.953,-6.948,40,28.22222222,9.986410519,11.708,93,24,48,0,2.826062695,Santiago_Echavarria_FSV110,FSV110,0.8325,8/12/2020 19:29,1624,0,"(0.0, 2.5]"
0.300337089,0.462104936,11.17282914,0.312228542,0.50031848,0.624059582,29.63168882,residential,7.197168462,31.5,101.25,0.93,0.36,38.07,-1.528,35,19.30769231,9.650704362,15.538,91,23,91,0,2.000651101,Santiago_Echavarria_FSV110,FSV110,0.9,8/12/2020 19:36,1624,0,"(5.0, 7.5]"
0.497738636,0.711285126,7.84835863,0.053282083,0.5807579,0.091745775,20.58812992,residential,-0.429189875,31.5,40.75,1.25,0.88,15.505,-11.857,73,38.375,16.32434914,7,87.75,19.125,40,0,2.35078285,Santiago_Echavarria_FSV110,FSV110,0.431506849,8/13/2020 7:52,1624,0,"(-2.5, 0.0]"
0.115,0,10.872,0,0.884857,0,28.625,unclassified,-0.18633415,33.1,-31.25,-0.23,-0.72,-12.063,-33.807,55,49.5,5.5,10.872,87,19.5,36,0,9,Santiago_Echavarria_FSV110,FSV110,0.601818182,8/13/2020 7:52,1624,0,"(-2.5, 0.0]"
0.422153869,0.426117355,25.89789738,0.018940417,0.5582072,0.0339308,68.37433983,trunk,-0.7186075,80,120,0.62,0.81,44.7,-41.935,78,70.16666667,9.15453743,17.1965,87,19,23,0,7.664687288,Santiago_Echavarria_FSV110,FSV110,1.025641026,8/13/2020 7:54,1624,0,"(-2.5, 0.0]"
0.320751668,0.454630497,18.41576354,0.063245556,0.6130735,0.103161457,48.41966838,trunk,-0.444556643,80,82.5,0.55,0.63,31.309,-24.48,65,62.14285714,1.807015806,24.2085,87,19,18,0,34.38976955,Santiago_Echavarria_FSV110,FSV110,1.230769231,8/13/2020 7:54,1624,0,"(-2.5, 0.0]"
0.669701426,0.964212696,10.58741748,0.070533056,0.54065372,0.130458837,29.54095692,primary,-0.020557088,60,73.75,1.66,0.84,27.579,-9.096,62,31.875,18.91717143,7.63825,86,23.375,56,0,1.684977065,Santiago_Echavarria_01,GHW284,0.967741935,12/8/2020 17:11,1564,3,"(-2.5, 0.0]"
0.585443208,0.86615736,14.48360305,0.07372625,0.636934587,0.115751682,26.09489366,primary,0.96563,30,43.92,1.47,0.77,38.844,-13.37,56,30.75,19.15561275,9.96,86,24,60,0,1.605273629,Santiago_Echavarria_01,GHW284,0.535714286,12/8/2020 17:14,1564,0,"(0.0, 2.5]"
0.224935365,0.26872642,14.9076048,0.101582292,0.6191861,0.164057771,14.57686607,primary,0.585178143,60,36.43,0.29,0.46,32.893,-8.823,69,59.42857143,7.81677944,21.5495,85,24.14285714,38,0,7.602692629,Santiago_Echavarria_01,GHW284,0.869565217,12/8/2020 17:15,1564,0,"(0.0, 2.5]"
0.629601809,0.77768626,13.21870623,0.073436042,0.562135535,0.130637608,16.34247285,primary,0.520446,60,42.83,1.19,1.12,27.281,-16.669,62,30.5,25.63201124,15.32575,85,24.125,131,0.20610687,1.18991833,Santiago_Echavarria_01,GHW284,0.967741935,12/8/2020 17:17,1564,3,"(0.0, 2.5]"
0.196150452,0.328362943,10.52691316,0.063070972,0.5063377,0.124563058,11.34256254,primary,0.222316525,30,12.58,0.48,0.22,23.625,-5.103,63,58,3.240370349,9.4095,85,24,17,0,17.8991886,Santiago_Echavarria_01,GHW284,0.476190476,12/8/2020 17:18,1564,3,"(0.0, 2.5]"
0.2645958,0.421677892,11.35420802,-0.020993889,0.5316059,-0.039491452,14.97872194,primary,0.119144875,30,43.19,0.74,0.16,14.194,-15.052,55,42.625,8.41037306,21.64625,85,24,26,0,5.068146169,Santiago_Echavarria_01,GHW284,0.545454545,12/8/2020 17:18,1564,2,"(0.0, 2.5]"
0.586898628,0.751191646,32.98828983,-0.02891875,0.5761297,-0.050194861,58.73690168,primary,-0.444101,30,88.11,0.59,0.72,46.128,-42.912,75,65.5,5.937171044,39.43875,84.5,24,13,0,11.03219017,Santiago_Echavarria_01,GHW284,0.4,12/8/2020 17:18,1564,0,"(-2.5, 0.0]"
0.486255077,0.726479758,8.776384188,-0.005963889,0.562924,-0.010594483,20.50446012,primary,-0.4882172,30,42.54,0.84,0.89,7.938,-22.185,46,35,10.41153207,10.91325,84.8,24,38,0,3.361657033,Santiago_Echavarria_01,GHW284,0.652173913,12/8/2020 17:19,1564,2,"(-2.5, 0.0]"
0.726212779,1.133311547,12.68568384,0.060892361,0.544674172,0.11179594,19.74057519,primary,-0.9461471,60,39.8,1.78,1.23,24.375,-12.494,49,37.4,17.50542773,23.5235,84.3,24,99,0,2.136480215,Santiago_Echavarria_01,GHW284,1.224489796,12/8/2020 17:21,1564,0,"(-2.5, 0.0]"
0.252227576,0.374612725,7.207592746,-0.010082083,0.5527491,-0.018239891,13.19234319,primary,-0.703340115,60,18.23,0.48,0.25,10.341,-11.46,49,44.25,2.90473751,11.571,84,24,32,0,15.2337345,Santiago_Echavarria_01,GHW284,1.224489796,12/8/2020 17:22,1564,0,"(-2.5, 0.0]"
0.376349642,0.645412766,6.451753244,0.022354236,0.68093734,0.032828624,26.88469649,primary,-0.996412154,60,92.13,1.12,0.65,7.4,-19.526,69,24.07692308,16.6939028,8.371,84,24,93,0,1.442258492,Santiago_Echavarria_01,GHW284,0.869565217,12/8/2020 17:23,1564,0,"(-2.5, 0.0]"
0.534093625,0.772281523,28.5151985,0.01126,0.5134116,0.021931721,27.75476219,primary,-0.7485104,60,46.3,0.33,1,71.565,-8.36,63,47.8,9.260669522,7.926,84,24,31,0,5.161613843,Santiago_Echavarria_01,GHW284,0.952380952,12/8/2020 17:24,1564,4,"(-2.5, 0.0]"
0.075,0,12.309,0,0.7394124,0,4.565,primary,0.157323,60,11.55,0.15,-0.01,18.166,-6.452,46,42.5,3.5,12.309,84,24,47,0,12.14285714,Santiago_Echavarria_01,GHW284,1.304347826,12/8/2020 17:25,1564,4,"(0.0, 2.5]"
0.085,0,1.7205,0,0.580815,0,11.54,primary,-0.573922,52.5,44.14,-0.17,0.24,18.05,14.609,63,61,2,1.7205,84,24,17,0,30.5,Santiago_Echavarria_01,GHW284,0.833333333,12/8/2020 17:25,1564,3,"(-2.5, 0.0]"
0.70813024,0.629278823,15.7450877,0.100692708,0.504153456,0.199726308,38.40437245,primary,-0.78451585,60,74.5,1.02,1.03,37.386,-19.278,78,32.875,27.70576429,10.40625,84,24,79,0.556962025,1.186576182,Santiago_Echavarria_01,GHW284,0.769230769,12/8/2020 17:27,1564,0,"(-2.5, 0.0]"
0.368045028,0.526352755,13.68127498,0.012637569,0.5661605,0.022321532,32.59286005,primary,-0.546679,52.5,67.36,0.99,0.29,28.012,-16.413,68,48.85714286,8.322578094,12.7845,83,23.28571429,18,0,5.870433694,Santiago_Echavarria_01,GHW284,0.772058824,12/8/2020 17:30,1564,0,"(-2.5, 0.0]"
0.405133723,0.538271249,24.26137947,0.090845694,0.764098,0.118892726,25.00379932,primary,-0.151806578,52.5,47.92,0.77,0.93,61.09,-11.965,72,52.66666667,10.43498389,35.089,83,23.55555556,35,0,5.047124863,Santiago_Echavarria_01,GHW284,0.729166667,12/8/2020 17:31,1564,0,"(-2.5, 0.0]"
0.729451849,1.004390362,14.7211104,-0.088263125,0.5216064,-0.169214038,60.96335185,primary,-0.64400175,30,63.71,0.88,0.56,-3.818,-43.144,95,62.5,24.96497547,19.6685,83,23,30,0,2.503507367,Santiago_Echavarria_01,GHW284,0.315789474,12/8/2020 17:32,1564,0,"(-2.5, 0.0]"
0.718622815,1.197185475,27.15748688,0.163420417,0.57557042,0.283927754,34.78876004,primary,-0.249879375,30,54.17,2.02,1.42,72.917,-14.023,53,28,21.70253441,33.5495,83,23,68,0.044117647,1.290171897,Santiago_Echavarria_01,GHW284,0.566037736,12/8/2020 17:33,1564,4,"(-2.5, 0.0]"
0.31,0,27.478,0.1,0.529595,0.188823535,12.55,primary,5.50669,52.5,77.85,-0.62,0.19,43.549,-11.407,48,43.5,4.5,27.478,81.5,23,32,0,9.666666667,Santiago_Echavarria_01,GHW284,1.09375,12/8/2020 17:35,1564,2,"(5.0, 7.5]"
0.485297732,0.487384858,23.28520544,0.15281375,0.5098357,0.299731364,36.22044469,primary,7.087503333,52.5,78.92,0.32,0.28,65.154,-0.652,47,30.33333333,15.87100781,21.968,81,23,36,0,1.911241787,Santiago_Echavarria_01,GHW284,1.117021277,12/8/2020 17:36,1564,3,"(5.0, 7.5]"
0.759255392,0.951244798,22.18812906,0.152275625,0.5246968,0.290216416,46.227505,primary,8.219805,52.5,88.17,1.72,0.51,33.163,-23.063,54,38.75,10.98578627,33.402,79,22,23,0,3.527285079,Santiago_Echavarria_01,GHW284,0.972222222,12/8/2020 17:37,1564,1,"(7.5, 10.0]"
0.207113176,0.236729804,10.16686961,0.416705625,0.545023,0.764565211,11.14388006,primary,8.070177273,52.5,60.92,0.46,0.15,34.547,-0.37,34,24.18181818,5.717885525,15.108,78.27272727,22.09090909,83,0,4.229153955,Santiago_Echavarria_01,GHW284,1.544117647,12/8/2020 17:38,1564,1,"(7.5, 10.0]"
0.144305232,0.234773827,15.01328388,0.3090675,0.547584,0.564420253,11.54889674,primary,8.317912,30,96.92,0.28,0.2,41.425,0.365,50,44.6,3.720215048,6.283,75.4,21,37,0,11.98855427,Santiago_Echavarria_01,GHW284,0.6,12/8/2020 17:41,1564,0,"(7.5, 10.0]"
0.407001228,0.634562359,21.12926553,0.301768333,0.674058152,0.447688872,22.80603374,primary,7.48012375,30,60.02,1,0.24,67.621,-5.497,61,36,11.75797602,23.8595,74.375,20.5,54,0.111111111,3.06175144,Santiago_Echavarria_01,GHW284,0.491803279,12/8/2020 17:42,1564,0,"(5.0, 7.5]"
0.354718198,0.601165535,11.35387728,0.107089583,0.5656295,0.189328144,67.31266616,primary,1.13975,50,148.89,0.52,0.35,10.527,-17.539,68,60.75,6.684870979,14.557,73,19.25,22,0,9.087684743,Santiago_Echavarria_01,GHW284,0.735294118,12/8/2020 17:43,1564,0,"(0.0, 2.5]"
0.742902416,1.460188344,36.69905737,0.223638194,0.5149712,0.434273207,34.33222218,primary,3.182936,50,131,1.53,0.75,69.541,-34.338,78,65,10.37304198,46.278,72.6,18.8,29,0,6.266242834,Santiago_Echavarria_01,GHW284,0.641025641,12/8/2020 17:43,1564,0,"(2.5, 5.0]"
0.521216526,1.05,42.15168324,0.1937325,0.715622,0.270719039,23.63142729,primary,4.208293333,50,179.28,0.85,0.85,71.428,-18.308,100,93,6.683312552,44.868,71.66666667,17.66666667,17,0,13.91525524,Santiago_Echavarria_01,GHW284,0.5,12/8/2020 17:44,1564,0,"(2.5, 5.0]"
0.423339108,0.711161023,39.55601311,0.093661944,0.5417217,0.172896793,29.39353466,primary,4.02948,50,78.61,0.55,0.26,73.475,-17.799,95,75.8,13.6,79.846,71,17,20,0,5.573529412,Santiago_Echavarria_01,GHW284,0.526315789,12/8/2020 17:44,1564,0,"(2.5, 5.0]"
0.957614223,1.357481328,39.50924759,0.250046181,0.5657122,0.442002454,77.65175513,primary,5.15709,50,183.47,1.17,0.81,70.774,-25.883,105,81,17.24818831,55.5075,70.25,17,17,0,4.696145389,Santiago_Echavarria_01,GHW284,0.476190476,12/8/2020 17:44,1564,0,"(5.0, 7.5]"
0.380328805,0.526138976,38.52803649,0.170687153,0.510219,0.334537038,76.8335145,primary,5.6915225,50,158.88,0.51,0.18,71.704,-21.63,76,67,8.514693183,36.38125,69.25,16,23,0,7.868750941,Santiago_Echavarria_01,GHW284,0.657894737,12/8/2020 17:45,1564,0,"(5.0, 7.5]"
0.404876524,0.810815776,43.62217216,0.276774167,0.6305685,0.438927994,68.53663377,primary,2.2133475,50,182.32,1.01,1.01,71.656,-21.63,92,84,8.860022573,83.61325,68.5,16,24,0,9.480788486,Santiago_Echavarria_01,GHW284,0.543478261,12/8/2020 17:45,1564,0,"(0.0, 2.5]"
0.639111884,1.044772703,33.28643354,0.187304306,0.5867108,0.319244687,57.86187574,primary,4.328612,50,136.78,1.85,0.63,71.812,-19.456,83,68.2,13.0751673,44.599,68,16,31,0,5.215994444,Santiago_Echavarria_01,GHW284,0.602409639,12/8/2020 17:46,1564,0,"(2.5, 5.0]"
0.322149896,0.412426963,13.04075932,0.035029167,0.5775105,0.060655463,32.37473844,primary,-1.241943333,50,86.38,0.76,0.81,15.369,-19.394,90,58.83333333,14.81459491,21.94075,67,16,27,0,3.97130895,Santiago_Echavarria_01,GHW284,0.555555556,12/8/2020 17:47,1564,0,"(-2.5, 0.0]"
0.688589541,1.325,13.28015799,-0.084644375,0.5545705,-0.152630504,9.220025307,primary,-1.717920333,40,2.7,1.68,-0.02,-11.83,-43.601,78,49,21.40093456,15.8855,67,15.33333333,15,0,2.289619636,Santiago_Echavarria_01,GHW284,0.512820513,12/8/2020 17:47,1564,0,"(-2.5, 0.0]"
0.861273282,1.050264729,30.28973927,0.096482153,0.5275955,0.182871447,62.48769552,primary,2.394417667,50,142.43,0.94,1.36,71.807,-17.5,89,53.66666667,23.19243172,16.913,67,16,27,0,2.313973253,Santiago_Echavarria_01,GHW284,0.561797753,12/8/2020 17:48,1564,0,"(0.0, 2.5]"
0.459151836,0.611430472,10.60560054,0.102501597,0.5673841,0.18065645,21.51603911,primary,2.093172571,50,48.5,0.97,0.6,24.131,-9.529,51,41.14285714,7.119963311,11.6215,67,16,51,0,5.778520948,Santiago_Echavarria_01,GHW284,0.980392157,12/8/2020 17:49,1564,0,"(0.0, 2.5]"
0.315330514,0.607420777,9.95161484,-0.034568542,0.6006059,-0.057556114,15.2319073,primary,-1.491803333,50,6.17,0.84,0.51,14.698,-13.522,55,45.33333333,6.073622386,11.07225,67,16,35,0,7.463969679,Santiago_Echavarria_01,GHW284,0.909090909,12/8/2020 17:49,1564,0,"(-2.5, 0.0]"
0.456204145,0.802919672,15.23988437,-0.081876111,0.596677,-0.137220156,27.71158663,primary,-4.021035,50,52.5,1.24,1.03,16.11,-29.692,68,61.16666667,5.367080729,16.72675,67,15.5,32,0,11.39663623,Santiago_Echavarria_01,GHW284,0.735294118,12/8/2020 17:50,1564,0,"(-5.0, -2.5]"
0.728384514,0.892002663,40.65870173,0.069608125,0.5486963,0.126860934,20.30103288,primary,-2.66541,50,-1.79,1.91,1.59,74.65,-37.117,93,60.6,16.52392205,49.809,67,15.8,24,0,3.667410183,Santiago_Echavarria_01,GHW284,0.537634409,12/8/2020 17:50,1564,0,"(-5.0, -2.5]"
0.274533696,0.517493961,11.88032848,-0.082594444,0.539781,-0.153014731,50.70350647,primary,-3.5880575,50,30.75,0.7,-0.05,-15.376,-44.617,87,72.25,8.584142357,16.95825,67,15.75,24,0,8.416682413,Santiago_Echavarria_01,GHW284,0.574712644,12/8/2020 17:51,1564,0,"(-5.0, -2.5]"
0.242525772,0.466118726,9.190905587,-0.012575278,0.6141403,-0.02047623,32.18633367,primary,-2.295035,50,33.1,0.67,0.56,8.681,-15.91,80,73.75,3.766629793,11.046,67.25,16,17,0,19.57983769,Santiago_Echavarria_01,GHW284,0.625,12/8/2020 17:51,1564,0,"(-2.5, 0.0]"
0.387961195,0.409458179,16.60014572,-0.067273403,0.657804,-0.102269677,6.539786991,primary,-4.253063333,50,3.75,0.99,0.27,7.021,-42.492,69,62.83333333,4.844813951,17.2085,68,16,35,0,12.96919427,Santiago_Echavarria_01,GHW284,0.724637681,12/8/2020 17:52,1564,0,"(-5.0, -2.5]"
0.424245212,0.203638773,22.60472636,0.006615278,0.5259084,0.012578764,46.32575586,primary,-4.098378,50,86.95,0.64,0.99,31.132,-28.544,95,76,10.43072385,39.26,68,16,13,0,7.286167394,Santiago_Echavarria_01,GHW284,0.526315789,12/8/2020 17:52,1564,0,"(-5.0, -2.5]"
0.770412876,0.892524509,42.05803755,0.079364444,0.5313274,0.149370133,54.54115474,primary,-2.58663,50,109.35,1.74,1.3,72.713,-44.547,97,78.4,16.29232948,41.808,68,16,18,0,4.812080438,Santiago_Echavarria_01,GHW284,0.515463918,12/8/2020 17:53,1564,0,"(-5.0, -2.5]"
0.334341143,0.445329934,29.81913046,-0.021812639,0.5179012,-0.042117375,24.20161036,primary,-4.96573,50,2.85,0.66,0.64,51.709,-29.8,73,65.2,5.455272679,30.156,68,16,14,0,11.95173987,Santiago_Echavarria_01,GHW284,0.684931507,12/8/2020 17:53,1564,0,"(-5.0, -2.5]"
0.253492275,0.52818936,5.428534141,-0.108555,0.5362182,-0.202445572,17.14919021,primary,-7.554401667,30,-5.83,0.65,0.37,-7.298,-24.975,49,45.16666667,3.760171391,4.088,68.83333333,16.33333333,35,0,12.01186381,Santiago_Echavarria_01,GHW284,0.612244898,12/8/2020 17:55,1564,0,"(-10.0, -7.5]"
0.372363157,0.533426424,6.229793114,-0.089966181,0.5571262,-0.161482588,14.28964384,primary,-6.73872,52.5,10.35,0.7,0.7,6.891,-12.504,48,33.77777778,8.778480984,6.338,69.44444444,17.33333333,46,0,3.847793011,Santiago_Echavarria_01,GHW284,1.09375,12/8/2020 17:57,1564,0,"(-7.5, -5.0]"
0.642868571,0.914841955,18.79068861,0.102534792,0.587191271,0.174619067,22.85441553,primary,-3.924552,52.5,52.69,1.29,0.87,43.856,-16.672,57,25,18.72431574,13.061,71,20,68,0.147058824,1.335162275,Santiago_Echavarria_01,GHW284,0.921052632,12/8/2020 18:01,1564,2,"(-5.0, -2.5]"
0.439120178,0.582384407,7.820605463,0.048498403,0.515243893,0.094127079,24.8814385,primary,-0.3353495,52.5,83.07,0.73,0.73,8.047,-23.281,42,21.57142857,17.0197964,4.36475,71,21,78,0.333333333,1.267431647,Santiago_Echavarria_01,GHW284,1.25,12/8/2020 18:03,1564,4,"(-2.5, 0.0]"
0.20362711,0.311317764,5.037437579,-0.005622778,0.536397,-0.010482493,14.62219765,primary,-0.010379,52.5,30.19,0.26,0.4,4.955,-9.805,53,48.6,4.630334761,2.866,71,21.2,27,0,10.49600137,Santiago_Echavarria_01,GHW284,0.990566038,12/8/2020 18:03,1564,8,"(-2.5, 0.0]"
0.528628828,0.712337343,14.1634885,0.042424028,0.5121913,0.082828482,23.95389501,primary,0.2873205,52.5,48.8,0.95,0.53,31.592,-16.927,67,39.75,19.12949294,13.2975,70.375,21.375,40,0,2.077943212,Santiago_Echavarria_01,GHW284,0.78358209,12/8/2020 18:04,1564,4,"(0.0, 2.5]"
0.30356831,0.431578498,6.855601789,0.091871944,0.66911734,0.137303189,10.97345256,primary,0.793876271,52.5,34.38,0.67,0.62,17.157,-7.923,51,30.36363636,17.47347458,8.855,70,21.45454545,87,0.275862069,1.737698831,Santiago_Echavarria_01,GHW284,1.029411765,12/8/2020 18:06,1564,6,"(0.0, 2.5]"
0.41761226,0.600115635,9.835319618,-0.075895417,0.5017587,-0.151258796,16.36347285,primary,-2.386892625,60,21.3,1.29,0.45,15.23,-14.079,54,39.125,13.95920395,15.355,70,22,38,0,2.802810256,Santiago_Echavarria_01,GHW284,1.111111111,12/8/2020 18:06,1564,2,"(-2.5, 0.0]"
0.149995885,0.179264992,6.788145328,-0.013874722,0.5012363,-0.027681,8.642030083,primary,-1.503119,60,13.9,0.31,0.17,6.523,-12.555,47,44.22222222,1.617802198,10.976,70,22,31,0,27.33475223,Santiago_Echavarria_01,GHW284,1.276595745,12/8/2020 18:07,1564,2,"(-2.5, 0.0]"
0.439921079,0.531229667,7.059397489,-0.008077222,0.5859383,-0.013785107,11.24657389,primary,-0.364790475,60,16.68,1,0.75,7.841,-17.877,44,28.66666667,13.62187783,7.6025,70,22.16666667,66,0,2.104457772,Santiago_Echavarria_01,GHW284,1.363636364,12/8/2020 18:09,1564,6,"(-2.5, 0.0]"
0.436641296,0.39930843,13.9730511,0.073131319,0.552779342,0.13229749,20.98550469,primary,-0.231819362,52.5,73.66,0.87,0.87,47.856,-12.454,50,18.76923077,17.41861889,3.694,70,23,100,0.31,1.077538402,Santiago_Echavarria_01,GHW284,1.05,12/8/2020 18:16,1564,5,"(-2.5, 0.0]"
0.44868558,0.692290883,10.18236815,0.052797222,0.5769912,0.09150438,68.64584875,trunk,0.1567277,60,139.5,0.56,0.8,16.448,-11.913,101,81.75,18.3490463,7.09475,69,23,18,0,4.455272425,Santiago_Echavarria_01,GHW284,0.594059406,12/8/2020 18:17,1564,0,"(0.0, 2.5]"
